Accident_ID,Date,Location,Severity,Weather,Road_Condition,Vehicle_Count,Casualties
2882,2024-10-09,New Adamville,Major,Stormy,Dry,5,5
2883,2023-09-25,Susantown,Fatal,Clear,Icy,5,2
2884,2022-09-26,Port Dianastad,Fatal,Clear,Oil Spill,4,2
2885,2023-07-30,West Andrewchester,Minor,Foggy,Wet,2,3
2886,2024-01-12,Douglasfort,Severe,Stormy,Dry,1,5
2887,2024-03-22,Mckenzieside,Severe,Foggy,Icy,3,4
2888,2023-10-06,North Allisonfurt,Fatal,Foggy,Snowy,2,7
2889,2024-09-11,Jeffton,Fatal,Clear,Snowy,3,9
2890,2025-01-04,West Jillianfurt,Fatal,Rainy,Icy,4,2
2891,2023-09-01,West Ryan,Major,Stormy,Dry,1,5
2892,2023-12-02,Donaldsonville,Fatal,Clear,Icy,1,1
2893,2025-06-17,Lake Alexanderstad,Minor,Foggy,Dry,3,9
2894,2024-04-15,New Jeffrey,Severe,Foggy,Snowy,5,9
2895,2023-02-26,Kaylatown,Major,Rainy,Icy,3,7
2896,2025-05-03,South Davidfort,Minor,Stormy,Wet,4,5
2897,2023-08-23,Alexanderview,Major,Rainy,Snowy,4,9
2898,2022-08-17,Port Laura,Major,Foggy,Oil Spill,1,4
2899,2023-10-11,South Martin,Fatal,Rainy,Wet,2,10
2900,2024-09-13,New Dawnburgh,Minor,Stormy,Wet,1,2
2901,2024-04-12,Lake Jamesborough,Severe,Rainy,Oil Spill,5,3
2902,2022-12-20,Lake Kelly,Minor,Stormy,Icy,1,1
2903,2025-01-31,North Amanda,Major,Stormy,Icy,3,9
2904,2023-09-13,Oconnorside,Severe,Clear,Oil Spill,3,9
2905,2024-05-05,South Karen,Major,Snowy,Snowy,1,0
2906,2023-10-25,Jonesfurt,Minor,Snowy,Dry,4,0
2907,2023-07-26,Matthewsberg,Major,Foggy,Snowy,4,9
2908,2024-01-01,New Samueltown,Minor,Snowy,Icy,4,3
2909,2024-08-11,New Brianchester,Major,Snowy,Dry,4,7
2910,2024-08-23,Christinehaven,Major,Rainy,Wet,4,9
2911,2022-08-05,West Troy,Severe,Stormy,Oil Spill,2,3
2912,2023-07-23,Staffordberg,Minor,Snowy,Dry,1,7
2913,2025-06-08,Tuckerstad,Fatal,Snowy,Icy,5,3
2914,2022-08-06,Rachelburgh,Minor,Clear,Oil Spill,3,1
2915,2024-11-02,Stefanieburgh,Severe,Rainy,Snowy,2,2
2916,2025-03-04,East Jessica,Minor,Clear,Snowy,3,6
2917,2024-09-19,North Andrewmouth,Major,Foggy,Oil Spill,3,1
2918,2024-02-13,North Billy,Severe,Stormy,Oil Spill,4,7
2919,2024-11-13,New Coreybury,Minor,Foggy,Wet,3,7
2920,2022-10-28,Lake Christopherfurt,Severe,Rainy,Snowy,2,6
2921,2022-09-21,New Kristin,Severe,Foggy,Dry,5,10
2922,2023-04-15,Shawbury,Minor,Snowy,Dry,1,8
2923,2024-01-29,Kimburgh,Severe,Clear,Snowy,4,5
2924,2024-07-08,North Patricia,Minor,Rainy,Dry,5,1
2925,2023-04-13,South Diana,Fatal,Foggy,Snowy,3,6
2926,2025-02-02,East Nichole,Major,Snowy,Icy,1,7
2927,2022-11-08,New Davidhaven,Fatal,Foggy,Snowy,5,9
2928,2024-12-13,South Jeremyborough,Major,Snowy,Wet,3,9
2929,2025-05-31,South Christopherbury,Minor,Foggy,Snowy,1,5
2930,2022-10-31,West Ericamouth,Fatal,Foggy,Snowy,3,4
2931,2023-03-26,Lake Mariaborough,Major,Foggy,Oil Spill,5,2
2932,2023-05-08,South Sophiaville,Major,Stormy,Wet,4,8
2933,2024-01-09,Mannshire,Severe,Clear,Snowy,3,0
2934,2025-03-10,Joechester,Major,Foggy,Wet,4,7
2935,2024-12-04,Murphyview,Severe,Stormy,Icy,1,2
2936,2023-10-05,East Sherry,Major,Rainy,Dry,4,9
2937,2023-03-24,Deleonmouth,Fatal,Clear,Wet,2,2
2938,2024-05-10,Williamschester,Major,Foggy,Icy,4,0
2939,2024-03-16,Port Kenneth,Minor,Clear,Oil Spill,1,6
2940,2023-08-17,Susanport,Major,Clear,Wet,2,1
2941,2024-04-30,North Lindastad,Severe,Foggy,Snowy,4,1
2942,2023-08-09,Bestview,Fatal,Stormy,Snowy,5,1
2943,2024-02-21,New Tonyaport,Severe,Rainy,Wet,4,4
2944,2023-01-17,Port Anitaland,Fatal,Stormy,Oil Spill,4,6
2945,2025-05-15,Lake Jesse,Severe,Snowy,Dry,4,6
2946,2023-03-19,Kellymouth,Severe,Foggy,Icy,5,3
2947,2025-06-02,South Michellebury,Fatal,Clear,Oil Spill,2,5
2948,2024-12-23,Sarahfurt,Major,Snowy,Oil Spill,4,8
2949,2024-11-06,New Michael,Fatal,Clear,Oil Spill,5,10
2950,2024-04-09,Lake Wandafurt,Fatal,Rainy,Dry,5,7
2951,2024-02-12,West Angela,Severe,Foggy,Snowy,5,1
2952,2023-09-21,Baileyview,Major,Clear,Oil Spill,1,9
2953,2024-08-19,Port Aaronborough,Severe,Clear,Wet,2,5
2954,2023-07-18,Port Katrina,Major,Foggy,Icy,4,2
2955,2024-11-27,Gabrielleberg,Minor,Stormy,Icy,5,2
2956,2025-04-04,Sandraland,Fatal,Snowy,Snowy,4,0
2957,2024-03-18,South Markborough,Fatal,Foggy,Oil Spill,5,1
2958,2023-07-12,South Amy,Severe,Rainy,Oil Spill,2,5
2959,2023-02-04,Thompsonfurt,Fatal,Clear,Wet,1,5
2960,2023-01-15,Ballview,Minor,Stormy,Icy,1,0
2961,2024-09-04,Lake Ana,Minor,Foggy,Icy,2,4
2962,2023-07-14,Johnstontown,Severe,Clear,Wet,3,0
2963,2025-05-02,Lake Brittanymouth,Fatal,Foggy,Snowy,3,6
2964,2024-12-30,Jamesborough,Fatal,Foggy,Oil Spill,1,2
2965,2022-11-09,West Jamesland,Severe,Snowy,Snowy,4,9
2966,2023-03-15,South Adrian,Fatal,Snowy,Oil Spill,5,5
2967,2022-11-17,Burkeland,Severe,Clear,Dry,3,0
2968,2024-06-20,Calvinton,Severe,Foggy,Dry,3,3
2969,2022-07-20,Browntown,Severe,Foggy,Snowy,2,6
2970,2024-12-07,South Gregory,Major,Stormy,Dry,4,7
2971,2023-12-03,Port Christopherborough,Fatal,Rainy,Wet,5,9
2972,2023-05-06,Port Carrie,Severe,Rainy,Oil Spill,3,10
2973,2024-07-21,West Stephanie,Major,Foggy,Oil Spill,1,3
2974,2023-08-15,Lambport,Major,Rainy,Snowy,3,5
2975,2024-06-12,New Evan,Minor,Snowy,Dry,4,8
2976,2022-12-03,Lake Lauren,Major,Stormy,Snowy,4,8
2977,2022-08-09,South Stephenchester,Fatal,Rainy,Snowy,2,10
2978,2025-03-02,Jenniferville,Severe,Rainy,Snowy,3,10
2979,2024-03-25,Johnstad,Major,Stormy,Snowy,4,6
2980,2022-10-01,Port Hannahhaven,Major,Rainy,Wet,2,1
2981,2022-07-04,Schneidertown,Severe,Rainy,Icy,3,4
2982,2025-02-13,New Jessicamouth,Major,Rainy,Oil Spill,4,1
2983,2024-01-17,Boyerton,Major,Stormy,Dry,3,0
2984,2023-02-12,North Ginahaven,Severe,Foggy,Icy,3,4
2985,2022-08-19,North Matthew,Fatal,Rainy,Snowy,1,7
2986,2023-03-14,Lauraborough,Major,Snowy,Snowy,1,1
2987,2024-04-14,Kellyton,Minor,Foggy,Wet,2,1
2988,2022-07-14,West Erica,Minor,Snowy,Oil Spill,2,7
2989,2023-05-19,North Kaitlyn,Minor,Clear,Dry,5,7
2990,2024-08-21,Johnstonberg,Fatal,Stormy,Snowy,4,10
2991,2022-12-25,Danielfort,Minor,Snowy,Wet,1,10
2992,2025-01-23,New Aprilton,Minor,Rainy,Oil Spill,1,2
2993,2022-11-13,Rodgersport,Minor,Stormy,Snowy,5,4
2994,2023-06-17,Bensonchester,Severe,Clear,Dry,1,1
2995,2025-04-03,East Wendyshire,Fatal,Snowy,Icy,4,4
2996,2022-10-23,Lake Christinefort,Fatal,Foggy,Icy,3,5
2997,2025-06-01,Port Seth,Major,Rainy,Icy,5,5
2998,2024-11-29,Connorport,Minor,Stormy,Dry,1,10
2999,2024-06-11,Lake Martin,Major,Snowy,Dry,2,4
3000,2023-09-25,North Davidmouth,Fatal,Snowy,Icy,4,1
3001,2024-07-14,Christopherville,Minor,Foggy,Snowy,3,2
3002,2024-02-28,Erichaven,Fatal,Clear,Snowy,3,9
3003,2022-12-17,Charlesbury,Severe,Snowy,Oil Spill,2,0
3004,2025-05-17,Meganville,Fatal,Foggy,Icy,2,7
3005,2024-02-25,New Richardhaven,Minor,Rainy,Wet,4,8
3006,2022-11-08,North Lisaburgh,Minor,Foggy,Oil Spill,5,4
3007,2022-10-14,Lake Katrinamouth,Minor,Rainy,Icy,3,1
3008,2023-11-15,West Connie,Fatal,Foggy,Dry,4,0
3009,2022-06-20,Lake Mary,Major,Foggy,Oil Spill,1,1
3010,2023-11-15,Port Jennifermouth,Fatal,Stormy,Dry,2,10
3011,2023-01-01,North Christineborough,Major,Snowy,Icy,2,4
3012,2024-01-31,New Vanessachester,Major,Clear,Wet,3,8
3013,2023-07-21,North Jeffrey,Major,Clear,Wet,5,10
3014,2025-03-27,East Rachel,Severe,Snowy,Oil Spill,3,0
3015,2024-04-06,North Jessicamouth,Fatal,Foggy,Icy,2,6
3016,2022-09-07,Charlesmouth,Minor,Stormy,Dry,5,1
3017,2025-06-14,Mitchellburgh,Severe,Foggy,Snowy,2,2
3018,2024-07-16,Brandontown,Fatal,Foggy,Wet,4,6
3019,2022-10-06,Hughesmouth,Minor,Foggy,Snowy,1,3
3020,2025-03-12,West Kimberly,Major,Foggy,Dry,2,5
3021,2025-01-27,Butlerview,Minor,Rainy,Dry,1,10
3022,2025-01-14,North Melissa,Major,Foggy,Dry,2,3
3023,2023-08-16,Lake Kevin,Fatal,Stormy,Snowy,1,7
3024,2025-02-04,Mirandaville,Severe,Rainy,Icy,4,5
3025,2024-02-19,Port Michaelport,Severe,Clear,Dry,3,3
3026,2023-05-14,Brownport,Fatal,Rainy,Oil Spill,4,8
3027,2023-02-22,New Tylerton,Minor,Rainy,Icy,3,4
3028,2023-02-28,Lake Sherri,Fatal,Snowy,Oil Spill,3,7
3029,2024-08-21,New Shawnland,Minor,Stormy,Wet,5,8
3030,2024-02-16,East Catherine,Fatal,Foggy,Snowy,5,3
3031,2024-02-09,North Natalie,Major,Snowy,Oil Spill,2,1
3032,2022-11-13,Griffinhaven,Minor,Foggy,Wet,4,1
3033,2024-08-28,Jamesview,Severe,Rainy,Snowy,4,9
3034,2023-02-16,North Leviview,Severe,Stormy,Dry,1,7
3035,2023-12-18,Tylerborough,Major,Clear,Dry,5,8
3036,2024-08-29,South Brandy,Fatal,Snowy,Wet,3,4
3037,2024-07-18,Port Elizabeth,Minor,Foggy,Snowy,5,8
3038,2025-03-29,Port Maria,Severe,Clear,Icy,3,10
3039,2023-07-25,Brandonchester,Fatal,Stormy,Dry,3,10
3040,2025-04-04,Port Christineside,Major,Rainy,Oil Spill,4,0
3041,2024-06-27,Port Stephen,Severe,Foggy,Wet,1,9
3042,2025-02-28,Richardsonshire,Minor,Stormy,Dry,3,10
3043,2024-01-25,Cooperport,Major,Snowy,Oil Spill,1,3
3044,2025-05-14,Port Andrea,Severe,Stormy,Dry,4,4
3045,2024-06-13,Robertview,Minor,Snowy,Snowy,4,5
3046,2023-10-21,Whitestad,Severe,Foggy,Icy,1,2
3047,2024-12-09,Port William,Major,Foggy,Snowy,5,5
3048,2023-05-14,Port Lisastad,Major,Clear,Oil Spill,3,0
3049,2025-06-01,Port Maryberg,Severe,Stormy,Dry,2,7
3050,2025-06-03,Wilsonville,Fatal,Clear,Snowy,1,6
3051,2024-05-29,South Maureen,Severe,Clear,Wet,2,1
3052,2022-11-08,Lewisstad,Severe,Rainy,Wet,2,5
3053,2023-11-06,New Anthonyhaven,Major,Stormy,Oil Spill,4,4
3054,2025-06-03,Pittmanport,Major,Snowy,Icy,2,6
3055,2022-10-12,Port Edwardview,Fatal,Clear,Snowy,5,4
3056,2023-06-12,Gwendolynfurt,Major,Foggy,Dry,1,6
3057,2025-05-07,Bellland,Minor,Stormy,Oil Spill,1,0
3058,2024-11-01,Port Caitlinchester,Severe,Stormy,Snowy,3,4
3059,2023-09-14,Rachelberg,Fatal,Rainy,Snowy,5,9
3060,2024-07-09,Port Ann,Minor,Snowy,Snowy,2,10
3061,2025-05-10,Choibury,Fatal,Foggy,Dry,2,10
3062,2022-07-24,Lake Richardview,Major,Rainy,Icy,4,0
3063,2024-02-20,Codyhaven,Fatal,Snowy,Snowy,1,8
3064,2023-03-26,Nelsonstad,Severe,Snowy,Snowy,2,0
3065,2025-01-15,East Latoya,Severe,Clear,Snowy,3,0
3066,2024-05-04,New Amandabury,Minor,Clear,Wet,4,6
3067,2023-02-18,Rebekahfurt,Minor,Snowy,Snowy,4,8
3068,2023-02-12,East Craigland,Major,Rainy,Oil Spill,1,5
3069,2024-01-14,Deanmouth,Fatal,Stormy,Icy,1,6
3070,2024-02-13,Port Raymond,Fatal,Snowy,Oil Spill,4,2
3071,2024-02-06,Port Richard,Major,Clear,Wet,3,10
3072,2024-06-24,Port Janeshire,Minor,Foggy,Dry,4,1
3073,2024-01-25,Crossport,Fatal,Rainy,Oil Spill,4,8
3074,2025-02-08,East Kevinton,Fatal,Snowy,Icy,4,2
3075,2025-02-26,Melissachester,Severe,Stormy,Dry,1,6
3076,2023-10-22,Denisehaven,Fatal,Snowy,Dry,3,0
3077,2024-08-21,Contrerasmouth,Major,Clear,Wet,2,0
3078,2024-07-04,South Samanthafurt,Severe,Stormy,Oil Spill,5,7
3079,2025-01-09,South Lisaton,Minor,Snowy,Snowy,4,10
3080,2024-10-30,Kevinfurt,Fatal,Snowy,Oil Spill,4,3
3081,2023-07-01,West Josephborough,Major,Snowy,Snowy,1,1
3082,2025-03-24,Port Emily,Fatal,Clear,Snowy,5,9
3083,2023-10-03,New Deborah,Minor,Clear,Snowy,5,10
3084,2025-03-07,East Justinbury,Major,Foggy,Dry,4,5
3085,2024-04-04,North Bradleyport,Minor,Rainy,Dry,1,0
3086,2025-05-10,Bellberg,Major,Snowy,Wet,1,2
3087,2023-10-13,Kelseymouth,Fatal,Stormy,Dry,4,7
3088,2022-07-31,Alanborough,Major,Clear,Wet,4,4
3089,2023-01-17,Michaelberg,Major,Rainy,Oil Spill,2,5
3090,2023-06-14,West Cassandrabury,Minor,Snowy,Wet,2,9
3091,2024-02-05,Ryanview,Major,Stormy,Wet,4,10
3092,2023-03-21,Lake Jonathan,Severe,Stormy,Snowy,1,2
3093,2025-04-21,Port William,Severe,Stormy,Dry,3,4
3094,2024-09-14,East John,Minor,Clear,Oil Spill,1,10
3095,2024-03-23,East Kellymouth,Fatal,Snowy,Icy,4,0
3096,2023-05-04,Lake Brandy,Major,Stormy,Dry,5,1
3097,2023-08-14,Kevinchester,Minor,Snowy,Icy,3,9
3098,2025-02-17,West Jesusburgh,Major,Foggy,Snowy,3,1
3099,2024-10-22,East Marychester,Fatal,Stormy,Oil Spill,2,0
3100,2025-01-16,Vickihaven,Minor,Clear,Icy,5,8
3101,2025-05-20,Lake Cody,Severe,Clear,Oil Spill,1,10
3102,2024-04-22,Melissamouth,Major,Foggy,Dry,2,1
3103,2024-01-08,East James,Minor,Rainy,Dry,3,1
3104,2024-07-31,East Mary,Severe,Stormy,Oil Spill,1,6
3105,2025-02-06,Hernandezchester,Major,Foggy,Icy,1,1
3106,2025-02-25,Josephport,Major,Stormy,Icy,3,4
3107,2023-01-18,South Mary,Severe,Stormy,Dry,1,8
3108,2023-05-19,South Kathryn,Major,Foggy,Icy,4,7
3109,2025-03-19,North Sarah,Severe,Foggy,Oil Spill,1,10
3110,2024-11-03,South Melissa,Minor,Stormy,Wet,1,1
3111,2022-08-13,North Taylor,Major,Foggy,Oil Spill,4,8
3112,2023-06-14,Davidborough,Major,Foggy,Oil Spill,4,8
3113,2023-11-23,Katrinaville,Severe,Snowy,Wet,4,9
3114,2022-07-01,Martinezberg,Major,Stormy,Snowy,2,0
3115,2023-04-22,Barbarachester,Major,Stormy,Wet,5,8
3116,2024-06-28,Wrighthaven,Minor,Snowy,Snowy,1,9
3117,2024-05-24,Riveraberg,Minor,Stormy,Snowy,1,1
3118,2025-06-04,New Jenniferfurt,Fatal,Clear,Dry,4,0
3119,2025-05-06,Port Brandonbury,Minor,Foggy,Wet,4,2
3120,2023-12-01,Laurenton,Severe,Rainy,Oil Spill,4,5
3121,2023-01-26,Parsonsberg,Major,Rainy,Wet,3,1
3122,2022-07-22,Martinezburgh,Fatal,Foggy,Oil Spill,1,7
3123,2024-09-10,East Heather,Fatal,Snowy,Dry,5,0
3124,2023-09-17,Lake Tinaville,Major,Clear,Oil Spill,5,1
3125,2023-01-17,Danielsfurt,Severe,Clear,Snowy,2,2
3126,2023-11-07,West Alexmouth,Minor,Clear,Wet,5,0
3127,2023-07-18,Emilyshire,Minor,Rainy,Dry,1,8
3128,2024-10-27,New Dylanmouth,Severe,Snowy,Snowy,1,7
3129,2022-07-13,Benjaminchester,Severe,Clear,Wet,3,7
3130,2023-03-29,Michaelland,Fatal,Foggy,Oil Spill,4,4
3131,2024-03-22,West Spencer,Major,Clear,Oil Spill,1,7
3132,2023-11-30,Wilsonberg,Major,Snowy,Icy,1,2
3133,2023-04-06,New Tarabury,Fatal,Rainy,Wet,3,7
3134,2023-10-14,Devinview,Minor,Stormy,Wet,4,9
3135,2024-06-01,New Justin,Severe,Foggy,Snowy,2,6
3136,2025-02-18,New Christinemouth,Fatal,Foggy,Snowy,1,1
3137,2024-08-07,New Joshuaborough,Major,Rainy,Oil Spill,1,6
3138,2025-01-11,North Robertborough,Fatal,Stormy,Oil Spill,1,2
3139,2024-04-27,New Melissa,Severe,Rainy,Icy,4,8
3140,2025-03-22,Merrittstad,Major,Foggy,Oil Spill,2,7
3141,2025-05-19,Cherylburgh,Minor,Snowy,Snowy,2,7
3142,2025-05-08,South Julia,Major,Rainy,Snowy,2,10
3143,2024-05-05,East Lindaview,Minor,Rainy,Snowy,2,1
3144,2024-06-17,Andreastad,Severe,Foggy,Icy,1,7
3145,2025-01-10,Port Dustinberg,Severe,Rainy,Dry,4,3
3146,2022-09-22,Leonhaven,Severe,Rainy,Snowy,2,6
3147,2024-08-16,Longchester,Minor,Foggy,Oil Spill,5,9
3148,2024-10-11,Booneland,Severe,Clear,Wet,4,1
3149,2025-04-18,Lake Samuel,Severe,Stormy,Icy,1,10
3150,2024-10-16,South Laura,Minor,Rainy,Snowy,2,4
3151,2024-06-13,West Kristine,Minor,Foggy,Icy,5,7
3152,2023-07-14,Port Paulfort,Major,Rainy,Wet,3,5
3153,2023-09-05,Hallshire,Severe,Stormy,Dry,1,10
3154,2024-02-19,Port Gary,Minor,Clear,Dry,2,6
3155,2023-05-20,Richardville,Severe,Rainy,Snowy,2,0
3156,2024-08-02,Riveraville,Fatal,Snowy,Snowy,2,10
3157,2024-03-14,Meltonberg,Fatal,Rainy,Wet,2,9
3158,2025-02-27,Franklinstad,Severe,Stormy,Wet,2,9
3159,2024-02-19,Lake Thomas,Minor,Snowy,Wet,3,6
3160,2025-01-14,South Anna,Fatal,Snowy,Wet,5,2
3161,2024-08-23,Amyland,Severe,Stormy,Dry,5,8
3162,2022-08-31,East Wendyland,Major,Stormy,Icy,4,3
3163,2022-06-19,Brendaport,Fatal,Snowy,Oil Spill,2,5
3164,2022-12-28,Bryantfort,Minor,Stormy,Dry,4,2
3165,2024-09-27,Michaelstad,Minor,Foggy,Snowy,2,4
3166,2023-12-03,Matthewfort,Fatal,Foggy,Wet,4,1
3167,2022-11-04,Joelstad,Severe,Clear,Dry,2,5
3168,2024-02-05,Hoffmanburgh,Fatal,Clear,Dry,3,2
3169,2025-03-25,South David,Fatal,Stormy,Oil Spill,2,1
3170,2022-10-11,East Jeffreychester,Fatal,Snowy,Snowy,1,9
3171,2023-12-29,Tinahaven,Severe,Stormy,Dry,3,3
3172,2023-01-04,Gibsonmouth,Fatal,Clear,Oil Spill,2,9
3173,2024-05-26,Douglasburgh,Fatal,Clear,Icy,5,0
3174,2023-02-28,Port Amandastad,Major,Rainy,Snowy,3,9
3175,2023-10-02,South Michael,Severe,Snowy,Wet,5,5
3176,2024-05-12,Michaelfort,Severe,Foggy,Snowy,3,4
3177,2024-09-12,Reedborough,Severe,Stormy,Wet,3,9
3178,2023-01-27,Jasonstad,Major,Stormy,Oil Spill,4,8
3179,2024-12-13,North Norma,Major,Snowy,Icy,5,8
3180,2023-09-05,Tinaburgh,Major,Clear,Icy,3,7
3181,2022-12-11,West Debra,Minor,Rainy,Icy,4,10
3182,2022-10-08,Port Timothyborough,Severe,Clear,Oil Spill,4,4
3183,2024-02-05,Heatherland,Fatal,Rainy,Wet,3,7
3184,2023-07-26,New Joshuaview,Minor,Foggy,Dry,1,1
3185,2024-05-15,Welchshire,Severe,Clear,Oil Spill,3,10
3186,2023-01-06,Mccartyside,Severe,Rainy,Snowy,2,0
3187,2024-12-30,West Roger,Severe,Foggy,Wet,4,3
3188,2023-11-02,Port Angela,Major,Clear,Snowy,1,6
3189,2024-11-18,Dodsonfort,Fatal,Clear,Dry,5,10
3190,2023-03-25,Susanberg,Major,Foggy,Icy,5,0
3191,2024-10-22,North Dianaview,Major,Snowy,Icy,5,4
3192,2023-03-29,North Paul,Severe,Snowy,Snowy,1,3
3193,2024-12-12,Coxland,Severe,Rainy,Oil Spill,5,2
3194,2024-07-03,North Roberttown,Severe,Snowy,Oil Spill,1,7
3195,2022-09-24,New Davidstad,Major,Clear,Icy,4,4
3196,2025-05-09,Nancyburgh,Severe,Snowy,Wet,4,9
3197,2024-05-21,Traceyfurt,Fatal,Clear,Snowy,4,1
3198,2024-03-19,West Audreyfort,Major,Foggy,Wet,4,10
3199,2022-11-10,Debraside,Severe,Rainy,Dry,5,7
3200,2023-07-09,Patriciamouth,Major,Clear,Oil Spill,4,10
3201,2025-04-11,East Susan,Fatal,Snowy,Snowy,5,9
3202,2024-07-28,East Emily,Major,Snowy,Icy,3,9
3203,2022-08-22,East Kenneth,Severe,Stormy,Wet,4,3
3204,2023-04-14,Janetshire,Minor,Foggy,Snowy,1,0
3205,2024-06-30,Lake William,Fatal,Rainy,Icy,3,7
3206,2025-03-05,North Dianemouth,Major,Foggy,Wet,5,8
3207,2025-05-31,Lake Cynthia,Severe,Clear,Dry,4,1
3208,2024-06-06,South Michaelstad,Severe,Rainy,Snowy,2,0
3209,2024-08-05,South Michael,Severe,Rainy,Snowy,5,1
3210,2024-10-06,Jenniferfurt,Fatal,Clear,Oil Spill,3,5
3211,2025-05-15,Thomasmouth,Minor,Rainy,Wet,3,2
3212,2022-09-03,Shanefort,Minor,Clear,Icy,3,7
3213,2024-04-07,South Jacqueline,Severe,Foggy,Wet,3,0
3214,2022-11-26,Amandashire,Minor,Clear,Icy,1,3
3215,2023-06-09,West Josephmouth,Minor,Rainy,Oil Spill,4,1
3216,2023-06-17,New Colleenview,Minor,Foggy,Dry,4,9
3217,2024-05-11,Daniellehaven,Fatal,Clear,Wet,1,8
3218,2023-07-18,Elizabethmouth,Major,Rainy,Dry,4,6
3219,2025-05-13,West Johnside,Fatal,Clear,Wet,1,5
3220,2024-06-23,East Jennifer,Major,Foggy,Wet,4,2
3221,2024-08-27,Mirandaside,Severe,Rainy,Oil Spill,5,2
3222,2023-06-18,Jeffreyshire,Minor,Snowy,Icy,4,9
3223,2024-11-04,Castillobury,Severe,Rainy,Wet,1,1
3224,2023-04-12,Valeriehaven,Major,Stormy,Oil Spill,2,0
3225,2024-09-03,South Lisaville,Minor,Rainy,Snowy,5,6
3226,2025-02-09,Gonzalezview,Fatal,Snowy,Icy,3,0
3227,2025-03-17,New Benjaminhaven,Fatal,Clear,Icy,1,5
3228,2023-08-17,Phillipsfort,Severe,Snowy,Snowy,3,10
3229,2023-02-25,Port Jessica,Severe,Snowy,Oil Spill,1,0
3230,2023-07-04,New Kathyshire,Fatal,Rainy,Dry,4,1
3231,2024-04-02,Danielleborough,Minor,Stormy,Oil Spill,1,1
3232,2023-10-24,Lewisberg,Severe,Stormy,Dry,4,4
3233,2023-01-18,Davidfurt,Major,Stormy,Dry,4,1
3234,2022-07-06,South Amyside,Major,Snowy,Wet,3,2
3235,2024-08-02,Lake Danafort,Severe,Foggy,Dry,3,6
3236,2023-05-03,Christinestad,Major,Foggy,Dry,5,7
3237,2023-07-04,Robertview,Minor,Foggy,Snowy,3,1
3238,2024-09-13,Harveyberg,Severe,Snowy,Wet,4,8
3239,2024-07-16,West Paul,Severe,Rainy,Oil Spill,5,3
3240,2023-08-22,New Tamaraland,Minor,Snowy,Snowy,1,4
3241,2022-10-05,New Julieberg,Minor,Foggy,Oil Spill,1,10
3242,2025-06-08,West Timothymouth,Major,Stormy,Oil Spill,5,7
3243,2023-10-14,New Thomasland,Major,Snowy,Oil Spill,3,10
3244,2023-04-03,New Tylertown,Fatal,Foggy,Icy,5,1
3245,2024-06-30,Lindseychester,Major,Clear,Snowy,1,0
3246,2024-01-24,Fisherstad,Severe,Clear,Wet,5,2
3247,2024-04-24,Kennedyside,Major,Clear,Oil Spill,2,3
3248,2023-10-04,North Kennethshire,Minor,Foggy,Snowy,4,8
3249,2024-08-06,Lake Johnathantown,Fatal,Foggy,Icy,2,8
3250,2024-11-28,Lake Gloria,Minor,Foggy,Icy,3,6
3251,2022-11-22,Petersonburgh,Fatal,Rainy,Snowy,2,4
3252,2022-12-13,New Brandi,Minor,Foggy,Oil Spill,2,4
3253,2023-03-22,East Aprilstad,Fatal,Snowy,Oil Spill,5,4
3254,2023-02-26,East Kathrynfort,Major,Snowy,Wet,5,3
3255,2023-08-30,Reyesview,Severe,Stormy,Snowy,2,1
3256,2024-06-11,West Timothyborough,Major,Rainy,Oil Spill,1,0
3257,2024-05-07,Danashire,Severe,Snowy,Oil Spill,4,1
3258,2023-01-02,East Elizabeth,Fatal,Stormy,Wet,3,9
3259,2023-07-26,Lake Thomas,Fatal,Snowy,Wet,3,8
3260,2023-02-22,Leberg,Fatal,Snowy,Dry,5,8
3261,2023-03-09,South Christopher,Fatal,Clear,Snowy,4,2
3262,2024-09-10,Lake Dawnburgh,Minor,Snowy,Oil Spill,5,8
3263,2023-06-21,Thompsonview,Severe,Stormy,Icy,5,5
3264,2023-09-09,West Tonyaburgh,Severe,Foggy,Icy,1,7
3265,2024-12-01,Popeshire,Minor,Stormy,Oil Spill,3,2
3266,2023-01-30,Eatonberg,Fatal,Foggy,Snowy,4,10
3267,2023-11-21,Valenzuelahaven,Major,Snowy,Dry,2,4
3268,2023-04-11,Banksmouth,Fatal,Stormy,Wet,1,9
3269,2023-06-05,Suzannemouth,Major,Stormy,Dry,3,9
3270,2023-08-13,South Jillstad,Fatal,Rainy,Snowy,1,10
3271,2023-10-24,West Hannah,Fatal,Clear,Snowy,1,8
3272,2023-05-25,Lisastad,Major,Rainy,Dry,4,10
3273,2024-05-22,Lake Michelleport,Fatal,Snowy,Icy,4,6
3274,2022-07-04,North Crystalfort,Severe,Snowy,Dry,4,6
3275,2024-11-18,Lake Jacob,Major,Stormy,Icy,3,3
3276,2022-07-13,East Steven,Minor,Rainy,Oil Spill,2,2
3277,2024-05-27,New Angela,Minor,Clear,Icy,4,6
3278,2024-11-02,North Deborahside,Severe,Rainy,Wet,1,6
3279,2023-07-22,Michaelshire,Major,Stormy,Oil Spill,4,1
3280,2024-01-06,Greenbury,Minor,Foggy,Icy,1,5
3281,2023-04-05,Tracyshire,Minor,Snowy,Icy,1,1
3282,2024-06-03,Lake Christineland,Minor,Stormy,Snowy,4,1
3283,2025-01-17,Lake Ian,Severe,Rainy,Icy,1,10
